pathway	pval	padj	log2err	ES	NES	size	leadingEdge
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	2.30987366243782e-07	0.000137552889254792	0.690132458796796	-0.657799701023019	-2.14671534250872	152	NCAPG2 COX7B MARS1 MRPL12 ECT2 POLQ PDSS1 FOXM1 TMPO SNRPG JPT1 RACGAP1 CENPA PRC1 SLC7A5 HCCS TACC3 PSMD12 SPAG5 APOBEC3B TIMM10 TROAP ORMDL2 BIRC5 VRK1 MKI67 BUB1B GMPS KIF4A CENPE GTSE1 SNRPF ASPM KIF18B PARPBP KIF14 NUSAP1 CENPF CDKN3 CDK2 DLGAP5 JMJD6 TOP2A KIF11 KIF2C OIP5 CENPU NCAPG NEK2 CENPI AURKA STIL NCAPH CDCA3 CCNB2 TUBA1B UBE2S KIFC1 AURKB CDC20 RRM2 E2F1 TTK ELOC CDK1 HMMR KIF20A PLK1 KIF15 MRPS17 TIMELESS CENPN MCM10 CDCA8 PTTG1 RAD51 CCNE2 KPNA2 BLM TUBA1C NDC80 CCNA2 BUB1 FBXO5 MYBL2 CDC25A ZWINT TPX2 ITCH MCM6 STIP1 FEN1 HMGB3 EXO1 E2F8 NUP93 MELK HJURP XPOT
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN	2.39987593931013e-07	0.000137552889254792	0.674962860011025	0.755751897829934	2.11630171048525	165	DEFA4 CD24 CXCL3 JUN ADGRG3 TMEM163 ITM2A CYTL1
WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION	2.70164398473549e-07	0.000142937748669313	0.674962860011025	0.780853098703176	2.13398221587765	137	CCL4L2 TNFRSF4 CXCL3 CXCL2 MPL
MARTENS_TRETINOIN_RESPONSE_UP	8.56821431208257e-07	0.00036832611274065	0.659444398037935	0.652796824124389	1.96416051372221	326	DEFA4 SLC16A8 CXCL3 PTGER1 EGR3 CDKN1C PGLYRP2 NANOS3 PTP4A3 PTGER2 B3GNT8 MAGEH1 LRG1 AGAP2 PARD6A CD52 DUSP23 ZFHX2 THAP8 TRIM46 EPS8L2 COL5A1 MAPK11 LRATD2 NFATC1 SPATA20 VEGFB
MULLIGHAN_MLL_SIGNATURE_2_DN	8.5116791115035e-07	0.00036832611274065	0.659444398037935	0.688503047030289	2.01230299059925	248	TNFRSF4 CXCL2 MPL EGR3 NBL1 TIE1 YES1 TBXA2R ITM2A DEPTOR LYRM1 PTP4A3 EGFL7 CYTL1 PRKCQ KATNB1 SEPTIN11 PEX3 STAT5A MAPRE2 TEX10 KDM5B TGFBRAP1 LEPROTL1 ITGAV BTN3A3 HMGN4 PPP1R16B DBN1 HS2ST1 ATP1B1 DUSP14
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	8.51398152362627e-07	0.00036832611274065	0.659444398037935	-0.591176589979523	-2.03300165834985	226	PPP2R5C WAPL KNTC1 CHMP2A RANGAP1 VRK2 ANAPC15 NUP85 NDE1 PSMA2 TUBA4A INCENP DYNC1LI1 CDC27 STAG2 TMPO PPP2R5B ANAPC11 SIRT2 PSMC6 LBR CENPA PSMC1 PSMD12 AHCTF1 CENPO LEMD3 PSMD9 PPP2R2A PDS5A PPP2R1B CHMP4A PSMD1 CHMP7 CHMP4B BIRC5 SMC1A VRK1 PSMD2 XPO1 RAD21 BUB1B PSMC4 PSMF1 ANAPC7 SPC24 CENPE DYNC1LI2 DYNC1I2 UBA52 NUP62 SPAST PSMC3 PPP2R5D UBB CENPF KNL1 SGO1 PSMD11 STAG1 CKAP5 CENPS CENPP NSL1 KIF2C NUP37 CENPU CENPI PSMB3 DYNC1H1 NUP160 NUP188 CCNB2 TUBA1B NDEL1 PSMB4 UBE2S POM121 PSMD6 NUF2 CLASP1 AURKB ANAPC10 CDC20 SKA1 NUP155 NUP43 CDK1 CHMP3 PLK1 ANAPC5 KIF18A NUP107 CENPN CDCA8 PTTG1 SKA2 PSMA1 PSMD4 TAOK1 TUBA1C DYNLL2 NDC80 CENPM CENPL VPS4A PPP2CB PSMA4 BUB1 FBXO5 SEC13 CLIP1 ZWINT
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1.2422423345027e-06	0.000502596633924092	0.643551836150722	0.802673741918411	2.0785814254663	92	RPL10A RPL13 RPS18 RPS4X RPL10 RPS6 RPL3 RPS3A EEF1A1 RPL12 RPS3 RPL9 RPS2 RPL7A EEF1B2 RPS8 RPL28 RPS24 RPS14 RPL13A RPL11 RPL18 RPS13 RPS23 RPL5 RPL34 RPL19 EEF2 RPS15A RPS12 RPL18A RPS19 RPL22L1 RPL27A RPL15 RPS25 RPL30 RPL7 RPL31 RPS27A RPS7 RPL29 RPS5
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	1.87457481912234e-06	0.000644666280296173	0.643551836150722	0.832428597043168	2.06998083034138	68	SPRY2 RPL13 RPS4X NOP53 RPL10 RPS6 RACK1 TPT1 RPS3A EEF1A1 RPS3 RPL7A EEF1B2 RPS8 RPL28 RPS24 RPS14 RPL13A EIF3L RPL18 RPS13 RBBP6 RPS23 RPL5 EEF2 RPL18A RPS19 EIF3M RPL27A EIF3F RPL15 RPS25 RPL30 RPL7 RPS27A RPS7 RPL29 RPS5
UNTERMAN_PROGRESSIVE_VS_STABLE_IPF_MONOCYTE_DN	1.74570214393628e-06	0.000644666280296173	0.643551836150722	0.91991146267338	2.01856124751127	26	CCL4L2 CXCL3 CXCL2 NFKBIA IL1B
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	1.86819197630192e-06	0.000644666280296173	0.643551836150722	0.878057953249778	2.0630216529246	44	CCL4L2 CXCL3 CXCL2
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	2.24601858883166e-06	0.000735624564475436	0.627256739718528	0.815517410789315	2.0778611162358	80	RPL10A RPL13 RPS18 RPS4X RPL10 RPS6 RPL3 RPS3A RPL12 RPS3 RPL9 RPS2 RPL7A RPS8 RPL28 RPS24 RPS14 RPL13A RPL11 RPL18 RPS13 RPS23 RPL5 RPL34 RPL19 RPS15A RPS12 RPL18A RPS19 RPL27A RPL15 RPS25 RPL30 RPL7 RPL31 RPS27A RPS7 RPL29 RPS5
REACTOME_HIV_INFECTION	2.67663286300181e-06	0.000836812765078476	0.627256739718528	-0.574933081787572	-1.97384218751803	223	CD4 KPNA1 AP2A1 AP2S1 RBX1 NUP50 BTRC TAF3 POLR2L NMT1 GTF2A1 CHMP2A ELOB TAF10 RANGAP1 NEDD4L AP2B1 NUP85 PSMA2 TAF1 RNGTT TAF4 FURIN NUP153 PSMC6 AP2M1 ARF1 PSMC1 PSMD12 PSMD9 CHMP4A PSMD1 CHMP7 CHMP4B POLR2I PSMD2 XPO1 AP2A2 PSMC4 PSMF1 NUP88 VPS37C UBA52 GTF2B NUP62 TSG101 AP1S3 PSMC3 CCNK TAF15 UBB NUP214 PSMD11 NUP210 AP1B1 SKP1 TAF11 NUP37 PSMB3 NUP160 NUP188 TCEA1 GTF2E1 PSMB4 POM121 PSMD6 NUP155 NUP43 SUPT4H1 ELL ELOC POM121C CHMP3 NUP107 ATP6V1H UBAP1 PSMA1 PSMD4 VPS4A PSMA4 SEC13 POLR2B SUPT5H CCNT1 FEN1 RAC1 NUP93 PSMD14 POLR2A TAF13 PSMB6 XRCC4 CCR5 CCNT2 PSMB1 RAN NUP205 LIG1 NDC1 TAF5 SLC25A4
JIANG_MELANOMA_TRM2_CD8	3.94281223455063e-06	0.00104302548266305	0.610526878385931	0.739030010358825	2.01826744568752	136	CCL4L2 IGKV1-5 JUN DUSP2 TSPYL2 ITM2A JUND H3-3B NFKBIA HLA-C TUBA1A MYADM PNRC1 HLA-B CSRNP1 CLIC1 HLA-A NEU1 CITED2 CST7 FABP5 DNAJB6
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	3.8034019072856e-06	0.00104302548266305	0.627256739718528	0.788498704304977	2.08780839255693	109	IGKV1-5 SLC16A8 IGHM YES1 IGLL1 ITGA6 ANGPT1 SPN
REACTOME_FCGR_ACTIVATION	3.85752877534265e-06	0.00104302548266305	0.610526878385931	0.937278291268588	1.97486071889479	19	IGKV1-5 YES1
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	3.7618438677744e-06	0.00104302548266305	0.627256739718528	0.778785859359801	2.05276637357099	104	CXCL3 SH2D2A CXCL2 TIE1 F2R PDGFD ANGPT1 EGFL7 CALR IL1B ITGAV
NABA_MATRISOME	4.99765843908203e-06	0.00127310721274097	0.610526878385931	0.586266713524756	1.83054353457902	495	CCL4L2 CXCL3 CXCL2 MFAP2 IGFBP2 ANXA3 SPOCK2 NTNG2 VWA1 HYAL3 PDGFD MMRN1 ANGPT1 EGFL7 FGFBP3 SERPING1 HSPG2 BMP1 MEGF6 ADAM22 LRG1 IL1B P3H3 LMAN1 PLXNA3 LTBP4 PLAU GPC2 EMID1 ANXA4 COL5A1 P3H1
PUJANA_XPRSS_INT_NETWORK	8.31755354448636e-06	0.00204314761710633	0.593325476396405	-0.607452598170876	-2.0057739937274	167	TMEM131L NCAPD2 ATM RECQL USP49 PPP2R5C KNTC1 ANP32E TOP1 MPHOSPH9 HMGB2 KIF20B FOXM1 TMPO KATNA1 NEMP1 NSD2 TCF3 LBR DNA2 CENPA RPIA DCP2 CHAF1A DDX46 CNOT3 TOPBP1 CTCF DEK SMC1A RAD51AP1 TFDP1 XPO1 MKI67 RAD21 DDX39B GTSE1 CBX3 SUZ12 FRG1 POLA1 DNMT1 CHEK2 RB1 RRM1 TOP2A RFC3 TAF11 AURKA RPA1 RIF1 PLK4 UBE2S SMC4 KIFC1 AURKB CDC20 PAXIP1 CCNF CDK1 FANCI HMMR RAD54L NFYB TIMELESS BRCA1 COPS3 BLM CSNK2A1 NDC80 CD47 CCNA2 MYBL2 ZWINT POLR2B DHFR MCM6 ASF1A PRKDC MRE11 SPC25
KEGG_RIBOSOME	9.43159488602472e-06	0.00223691412503717	0.593325476396405	0.785376166077612	2.01769620843474	86	RPL10A RPL13 RPS18 RPS4X RPL10 RPS6 RPL3 RPS3A RPL12 RPS3 RPL9 RPS2 RPL7A RPS8 RPL28 RPS24 RPL13A RPL11 RPL18 RPS13 RPS23 RPL5 RPL34 RPL19 RPS15A RPS12 RPL18A RPS19 RPL22L1 RPL27A RPL15 RPS25 RPL30 RPL7 RPL31 RPS27A RPS7 RPL29 RPS5
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	1.463857638294e-05	0.00324787510844715	0.593325476396405	-0.59083036754534	-1.97270068422314	181	PPP2R5C WAPL KNTC1 RANGAP1 ANAPC15 NUP85 NDE1 PSMA2 TUBA4A INCENP DYNC1LI1 CDC27 STAG2 PPP2R5B ANAPC11 PSMC6 CENPA PSMC1 PSMD12 AHCTF1 CENPO PSMD9 PDS5A PPP2R1B PSMD1 BIRC5 SMC1A PSMD2 XPO1 RAD21 BUB1B PSMC4 PSMF1 ANAPC7 SPC24 CENPE DYNC1LI2 DYNC1I2 UBA52 PSMC3 PPP2R5D UBB CENPF KNL1 SGO1 PSMD11 STAG1 CKAP5 CENPS CENPP NSL1 KIF2C NUP37 CENPU CENPI PSMB3 DYNC1H1 NUP160 TUBA1B NDEL1 PSMB4 UBE2S PSMD6 NUF2 CLASP1 AURKB ANAPC10 CDC20 SKA1 NUP43 PLK1 ANAPC5 KIF18A NUP107 CENPN CDCA8 PTTG1 SKA2 PSMA1 PSMD4 TAOK1 TUBA1C DYNLL2 NDC80 CENPM CENPL PPP2CB PSMA4 BUB1 SEC13 CLIP1 ZWINT
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_DN	1.44649753748606e-05	0.00324787510844715	0.593325476396405	0.984492070264834	1.82694535077391	6	IGKV1-5
NABA_SECRETED_FACTORS	1.71201507196831e-05	0.00367976239531189	0.575610261071129	0.721763354816181	1.9779971544458	140	CCL4L2 CXCL3 CXCL2 PDGFD ANGPT1 EGFL7 FGFBP3 MEGF6 IL1B
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	2.40455453453538e-05	0.00501167457228313	0.575610261071129	0.759853910487771	1.99314114448778	100	RPL10A RPL13 RPS18 RPS4X RPL10 RPS6 RPL3 RPS3A RPL12 RPS3 RPL9 RPS2 RPL7A RPS8 RPL28 RPS24 RPS14 RPL13A RPL11 RPL18 RPS13 RPS23 RPL5 RPL34 RPL19 RPS15A RPS12 RPL18A TRIB3 RPS19 RPL22L1 RPL27A RPL15 RPS25 RPL30 RPL7 RPL31 RPS27A RPS7 RPL29 IMPACT RPS5 EIF2S3
REACTOME_SELENOAMINO_ACID_METABOLISM	2.49241831092209e-05	0.00504201563015357	0.575610261071129	0.728304855470987	1.93812400241582	112	RPL10A RPL13 RPS18 RPS4X RPL10 RPS6 RPL3 RPS3A RPL12 RPS3 RPL9 RPS2 RPL7A SEPHS2 RPS8 RPL28 RPS24 RPS14 RPL13A AHCY RPL11 RPL18 SECISBP2 RPS13 RPS23 RPL5 RPL34 RPL19 RPS15A RPS12 RPL18A RPS19 RPL22L1 RPL27A RPL15 RPS25 RPL30 RPL7 RPL31 RPS27A RPS7 RPL29 RPS5 PAPSS1
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	2.63651772005844e-05	0.00518113396530342	0.575610261071129	-0.477551503869103	-1.7509217190803	407	CDYL NCAPD2 AP2S1 UBE2K RECQL NCAPG2 WAPL STRN4 UBE2V1 MTPAP NAA50 KNTC1 MRPL12 VRK2 C6orf120 MPHOSPH9 HEXIM1 HMGB2 AP2B1 DR1 FOXM1 TUBA4A CDC27 CMAS ZSCAN5A CARHSP1 NEMP1 ATG5 NSD2 GOLT1B JPT1 EIF5B NDUFA9 DNA2 RACGAP1 RBL1 CENPA HBS1L PCMT1 PRC1 NCAPD3 ORC1 SLC7A5 DCK HCCS ACTR3 TACC3 PSMD12 SPAG5 WDR62 ATAD2 APOBEC3B CALM3 PA2G4 WDR76 TROAP CCNE1 BRIP1 NEIL3 PPFIA1 BIRC5 PRIM2 XRCC3 RAD51AP1 SZRD1 KLC1 TFDP1 KCTD5 MKI67 BUB1B SHCBP1 TK1 HAUS3 KIF4A CENPE TUBG1 SLBP GTSE1 ASPM POLE2 FANCA KIF18B NUP62 PARPBP SAR1A MED8 KIF14 MEMO1 H2AX NUSAP1 KIF23 CENPF DEPDC1 CDKN3 DLGAP5 CLPB SMC6 NUP210 PPARD TBC1D31 TOP2A WARS1 KIF11 RFC3 CDC25C FBXO11 UBAC1 CBX5 ACP1 KIF2C NUP37 MAGOHB OIP5 CENPU NCAPG NEK2 CENPI AURKA NCAPH CDCA3 YKT6 PHTF2 CCNB2 RIF1 CDKN2D PLK4 UBE2S MRPL19 SAP30 MOB1A AURKB CDC20 SKA1 RRM2 PGM3 NRAS TTK CDK1 FANCI HMMR KIF20A H2BC9 KIF15 RAD54L KIF18A PHF10 CENPN MCM10 DENND1A CDCA8 PTTG1 CCNE2 MAPKAPK5 KPNA2 NDC80 CENPM PNP EIF4E2 CCNA2 BUB1 FBXO5 MYBL2 CDC25A ZWINT DDA1 HAT1 TPX2 ITCH MCM6 SLC2A1 PRKDC SSX2IP PPM1G EXO1 SPC25 E2F8 CKAP2 MELK YEATS4 WDHD1 PRIM1 CENPQ HJURP SYNCRIP CDKN2C
SAUL_SEN_MAYO	2.76849572839444e-05	0.00528936489441582	0.575610261071129	0.778710085930421	1.99865690553836	84	CXCL3 CXCL2 IGFBP2 JUN ANGPT1 PTGER2
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	2.97395738901716e-05	0.00552834565450271	0.575610261071129	-0.517022745164119	-1.83188738736582	291	CIT NCAPD2 NCAPG2 PRR11 MASTL KNTC1 POLQ MPHOSPH9 PDSS1 NUP85 HAUS8 FOXM1 MYO19 INCENP JAK2 FKBP5 TMPO NEMP1 SIAH2 POLA2 GAS2L3 DNA2 RACGAP1 C21orf58 RBL1 PRC1 NCAPD3 SLC7A5 UHRF1 TACC3 CELSR2 SPAG5 WDR62 CHAF1A XYLB ATAD2 CENPO BARD1 WDR76 TROAP DCLRE1B ABHD2 BRIP1 BIRC5 CHPT1 MMS22L DDIAS XRCC3 VRK1 TFDP1 E2F2 CLSPN MKI67 BUB1B SHCBP1 TK1 SPC24 KIF4A GTSE1 ASPM POLE2 FANCA TMEM120B KNSTRN TMEM241 MCM8 ATAD5 IQGAP3 AMZ1 POLA1 H2AX NUSAP1 CIP2A KIF23 DNMT1 KNL1 CDK2 DLGAP5 RRM1 TOP2A KIF11 RFC3 CBX5 KIF2C CEP85 TST CENPU NCAPG CENPI AURKA STIL NCAPH CCNB2 RAD18 ARHGAP11A ANLN PLK4 NCAPH2 FANCD2 FAM83D KIFC1 UBE2T AURKB RRM2 RPA3 E2F1 TENT5C TTK CDK1 FANCI PLK1 CDCA2 LRR1 RAD54L COLGALT1 SUV39H1 TIMELESS NUP107 SLC39A8 CENPN MCM10 BRCA1 PTTG1 RAD51 CCNE2 BLM ZNF367 CENPM CENPL CCNA2 ESCO2 BUB1 FBXO5 MYBL2 ZWINT MTFR2 TPX2 MCM6 SLC2A1 POLD3 L2HGDH FEN1 MRE11 EXO1 TCF19 E2F8 CCDC34 MELK DEPDC1B WDHD1 PRIM1 GMNN RMI1 ASF1B RECQL4 H1-2 RAPGEFL1 PKIB RFC4 GINS3 PCLAF FANCC LIG1 RFC5 TRIP13 CDCA4
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	3.20985287653154e-05	0.00580983370652209	0.557332238758646	0.76861189511246	1.97864757098586	88	RPL10A RPL13 RPS18 RPS4X RPL10 RPS6 RPL3 RPS3A RPL12 RPS3 RPL9 RPS2 RPL7A RPS8 RPL28 RPS24 RPS14 RPL13A RPL11 RPL18 RPS13 RPS23 RPL5 RPL34 RPL19 RPS15A RPS12 RPL18A RPS19 RPL27A RPL15 RPS25 RPL30 RPL7 RPL31 RPS27A RPS7 RPL29 RPS5
IVANOVA_HEMATOPOIESIS_MATURE_CELL	3.70219059116931e-05	0.00641822109616397	0.557332238758646	-0.525113753364234	-1.84478409531809	266	PC SPECC1 RIOK3 C1S USP32 WDR26 ADD1 CCND3 MCUB GAPVD1 RFFL GUCD1 DEDD2 CIR1 GTF2A1 EPS15 MAP4K5 ATP6V1E1 ADIPOR1 PRPF18 TMEM9B PICALM INTS6L SERTAD2 CTSB CMAS TMPO MOSPD1 GABPB2 RAB6A SLC66A2 LNPK LBR XPO7 GTPBP2 MGST3 PRC1 ATG4A MARCHF8 HEBP1 DCK MARCHF2 OTUD5 TPRG1L HAGH MKRN1 USP7 MXI1 LGMN PITHD1 MPP1 TCP11L2 EHBP1L1 TBCEL ARHGAP19 E2F2 MOB2 NR3C1 AP2A2 SLC25A38 CAST PPP3R1 TNRC6B TRAK2 SLC1A5 SNCA WIPI1 RMC1 STRADB KLF3 DCAF10 GPCPD1 BPGM RELCH GADD45A NUDT4 TSPAN17 BNIP3L AMPD3 CDKN3 ARL6IP1 PPOX UBAC1 ACP1 PIGQ FBXO34 C11orf24 CDCA3 TCEA1 FN3K CDKN2D ATP6V0A1 CD226 CMTR1 G2E3 ANO10 TENT5C C1GALT1 SMOX SUPT4H1 RNF19A DAAM1 FAM210B TAPT1 KDM7A ZNF740 STX2 SH3TC2 STMP1 ABCB6 SCRN3 CPEB4 COPS3 AGFG1 ENDOD1 C15orf48 EPOR
