gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
HOPX	    947.76999321439985	 2.9163270891166099830	0.516170795042819	0.00000000014288989146048137110	0.00000009976312421968153
GYPA	    536.48522677761969	-5.3400890266635778758	1.321903228534007	0.00000000020128686164444827371	0.00000013442461716777068
EPN2	    125.42351466119442	-2.4434860887747351654	0.420091403622669	0.00000000021893750944527535503	0.00000014012000604497621
PHOSPHO1	    529.35002685860945	-4.9079637256673045442	1.091649886716012	0.00000000024944053344704524901	0.00000015325626374986459
SLC2A14	     46.03968568066804	-3.6520303658257908808	0.654632469059406	0.00000000048681340835498228497	0.00000028759438278202027
AC079804.3	    266.36456164178185	-4.6744554008048826432	1.027584623371527	0.00000000061736251480259268665	0.00000033381525550222225
HBZ	    197.26273819490100	-4.0986706735216884567	0.772792923334189	0.00000000059840933351947795583	0.00000033381525550222225
AC130456.3	    341.63757940927104	-4.8651659230782167143	1.119976731271725	0.00000000063025015687268514382	0.00000033381525550222225
ITSN1	    257.97286791665130	-2.8598934421952866280	0.530933275312389	0.00000000080514711023831528915	0.00000041223532044201743
DNAJA4	    512.04225983399749	-3.0362799882799347273	0.575913628120083	0.00000000086557596555350908478	0.00000042586717626230616
PHLPP2	    211.21988688070957	-2.0658986565256607371	0.368295562528078	0.00000000088722328387980452691	0.00000042586717626230616
TLCD4	    491.99336803462438	-4.8090286906194190664	1.146577882954444	0.00000000091807830857453259246	0.00000042732372180923695
AC147651.1	     35.39913355444033	-4.5811051634842963054	0.830589343430418	0.00000000098578984963295092657	0.00000044534506148123899
ALAS2	   7451.78466846317224	-5.1467443916843143015	1.481509048030440	0.00000000115256253555022712273	0.00000049658335280583136
SOX6	   1282.88626345078183	-3.5591195325140034811	0.738804450503633	0.00000000116386723313866724773	0.00000049658335280583136
EPB42	   1446.35405772500349	-4.8871346828335848755	1.365195092753964	0.00000000131702896632983923670	0.00000054674499791422516
CTSE	    194.01996409476760	-5.3423002498360281365	1.258987259415580	0.00000000148917198715944824282	0.00000060193899270445062
TMEM131L	    972.78615542156876	-1.7187438203281710791	0.309902996700913	0.00000000156345094902083643356	0.00000061575914299897564
TRIM10	    310.45829060766499	-4.9094040404183711956	1.252339612046658	0.00000000161051038795913153493	0.00000061843598897630646
KAT2B	    377.24274587063474	-2.0817275687527692085	0.381561821077015	0.00000000170347948484222323496	0.00000063818158261406213
LAPTM4B	    768.71613681290012	 2.0769032002384761881	0.379206050025819	0.00000000184262410911268201190	0.00000066485776088269935
SLC4A1	   4155.85747188431469	-5.3480184675950432904	1.535789675634483	0.00000000186125545038776514757	0.00000066485776088269935
KLC3	     72.38827333587876	-5.1917950269320476409	1.152840144688632	0.00000000219583839431735816035	0.00000076654722128896865
GCSAML	    131.27531231919991	 2.1466935193363916312	0.390041007697791	0.00000000235746198994345250452	0.00000080468035923403172
SELENBP1	   2075.60179485309345	-5.2302589895467468395	1.530397293954006	0.00000000261838239597345739945	0.00000087431203482939800
TTC25	     66.17617464949272	-3.0448541527930901296	0.579758921757461	0.00000000313981394031286939462	0.00000102611791751501434
USP32	   1079.83140015353592	-1.4671788934810359173	0.268420610665831	0.00000000358449269166338295831	0.00000114703766133228247
RHCE	    845.40797097536904	-3.8924819953125497918	0.903543038041411	0.00000000385814317826804941656	0.00000120276267012686992
ARG1	    329.96422262515762	-3.7446881517383756588	0.828970844037852	0.00000000391524306681923829858	0.00000120276267012686992
SLC18B1	    115.99090337169007	-2.1026193295935411420	0.393762865476241	0.00000000466537742474294274605	0.00000140510087177302152
RUNDC3A	    171.72502775454035	-4.4562535012586366179	1.054969049341050	0.00000000475685190964825033369	0.00000140510087177302152
CDKN1C	    324.58797944480386	 2.3519533111686348192	0.450121518711945	0.00000000486376998549194941783	0.00000140957560334257245
CA1	  30229.07253947200661	-4.5221237205797928382	1.238033985707924	0.00000000607655577764888032169	0.00000170197030415135423
LDHA	   1902.59918141946127	 1.4086878507425932838	0.261797171220228	0.00000000609429470887529259781	0.00000170197030415135423
PAQR9	    161.98400258232536	-4.7296778340931142637	1.148624641011328	0.00000000662218344779986194730	0.00000181637031711081932
CXCL3	    205.18008493354580	 3.1159198701930668207	0.610089340559292	0.00000000711959452689361371948	0.00000191854336724712124
AC090152.1	    134.38461189848323	 2.1520705316061961021	0.410407086646783	0.00000000923167507436791633936	0.00000236330881903818658
SMIM5	    423.09109032827547	-3.9951442950670696952	0.963185242143780	0.00000000915758398152026705547	0.00000236330881903818658
RAC3	    157.45740082149604	 2.3790456970874065412	0.462576406067925	0.00000000913205620153528529568	0.00000236330881903818658
MFAP2	     93.95061422485941	 3.4883826431038782445	0.665998728234264	0.00000000973926157107661847226	0.00000245237799560224373
LINC02772	    235.31168672624025	-4.8386598036230417108	1.336521305592480	0.00000001029695078403112973603	0.00000255098651681803479
TMEM63B	    192.24051860882449	-2.4925856034168538677	0.504473853386307	0.00000001331454869399875884744	0.00000324621377682255448
SNCA	   4360.01328619363358	-2.7615252674823924650	0.594376648356208	0.00000001835791484931392795974	0.00000440589956383534287
CD34	   1448.38020632183043	 2.6226996224378886780	0.554531997436729	0.00000001900421806524464437352	0.00000449084291511011956
SMIM24	    903.96728878913882	 2.4191025317980461296	0.500593140153163	0.00000002043666993713360209308	0.00000475617045809654701
RPL3L	     33.96239859894132	-5.1255412459864766461	1.155716244936574	0.00000002264964665510223367062	0.00000519251600928910907
NPDC1	    718.30264702663385	 3.4028163922049237122	0.793228707737422	0.00000002376035949116681563339	0.00000536704590859297443
SPP1	     78.74757806574252	 3.3531753521659535267	0.670435401105899	0.00000002771291329065108086294	0.00000616913548035363191
RHD	    721.06241804538911	-4.3293489053315505899	1.130324965849312	0.00000002901835306912501436268	0.00000636745575916800279
DPF3	    145.50412306582976	-3.5944020723559848562	0.797548615650194	0.00000003049885136568798201474	0.00000659806136587278012
SMIM3	    220.82745009800712	 2.0050120796147905544	0.402552520801984	0.00000003124388221838754066472	0.00000666536153992267562
TNXB	    160.92327285876431	-2.7623134599431575786	0.587386260683917	0.00000003190172093624793663973	0.00000671247169288723643
NCEH1	    436.22173119223061	-2.2334182067235088809	0.464514564710556	0.00000003337643340134177602828	0.00000692786509519742845
GPX7	    196.49290230459653	 1.8507177669097167882	0.371773453283928	0.00000003496475161870922004751	0.00000706656032714965294
SPINK2	   2032.80243570492348	 2.8227464859002635578	0.627626006745904	0.00000003483220799986964687686	0.00000706656032714965294
SLC6A8	    483.12869841552532	-4.3140462064361555505	1.241703923770467	0.00000003671922766260297349633	0.00000732477060905950253
AL138720.1	     72.90113920892436	-2.9980743555770752451	0.653321816797489	0.00000004308094715993737660551	0.00000848363267149536097
GPR155	     74.91023617624711	-2.4532053894737764210	0.510382375895595	0.00000004509975354727875796801	0.00000876876220868609831
RTN1	    312.59491716311987	-3.2950562660543170068	0.738015805657090	0.00000004721274621469377415824	0.00000906484727322120421
NBL1	    130.73763817628665	 2.2807000496924776378	0.465752999180297	0.00000005030566972685274060868	0.00000953944551857355548
ITM2C	   1563.17368557208079	 2.3233241870157419484	0.499487720699185	0.00000005268415261660175590738	0.00000974974197820485538
EDIL3	     26.16760008348996	-3.9831611048388082530	0.887305695921044	0.00000005214926759795580368421	0.00000974974197820485538
TET3	    666.92089378199228	-1.5027575781663720100	0.305336817518862	0.00000005740396664523046252847	0.00001037323444318517555
GYPB	   2719.26036871240922	-4.0667922800466440592	1.308173068174902	0.00000005697916975398318953321	0.00001037323444318517555
PTPRJ	    658.62916866384342	-1.9891549420021552574	0.417515634055614	0.00000006416540111392302431144	0.00001146023908267276448
AC022034.3	     11.72236666282595	-5.1071511216068090633	1.115910854192293	0.00000006866873670834110875155	0.00001212358386023125922
PIP4K2A	   1643.62047703128223	-1.7909353890287658118	0.375903214204995	0.00000007349725965558967018366	0.00001282861259443019621
H3C2	    941.96416109177790	-1.5923616996980620719	0.331602859516221	0.00000008349338787889559327426	0.00001440964536876220546
WWC3	    183.76058496128556	-1.9500034782251676191	0.412157089255846	0.00000008451595868072520838978	0.00001442405694817710167
PLTP	    166.16720027504610	 1.9165093203513003939	0.399107204392996	0.00000008545691327139830067858	0.00001442437569064481233
FAM30A	   1361.56851736380190	 2.0030272721169439798	0.429771896392269	0.00000009355875207284536076810	0.00001562024382433592110
PFKP	    322.37214740513696	 1.4263096141037641118	0.293039939573183	0.00000009524089553931400564818	0.00001573010919875121751
NFIA	   1523.74490497466286	-2.6587409218308688530	0.614467781044643	0.00000009814859742158589514598	0.00001603789847229318666
THEM5	     36.15692596246100	-4.1548708214275258399	0.961441842372252	0.00000011173481142921444137451	0.00001806575477423930158
PTGER2	    335.48691527390076	 1.9108612720413264974	0.411957591057496	0.00000014010632434002341172579	0.00002241701189440374503
GAMT	    270.11311385481281	 1.9335666166851495085	0.416933225110727	0.00000014342979140611213439539	0.00002271218140204002493
FAM216A	    282.20002767709775	 1.7776823630156155520	0.380481270732607	0.00000014957978277486616038627	0.00002344434146348922622
SLC25A21	    183.91789639620239	-4.0945432473101774917	1.348906995480061	0.00000015171581855028917672124	0.00002353893912052971459
BPGM	    747.75790484698643	-3.1899658701880908573	0.831110820297601	0.00000016325645679153955987829	0.00002507619176318047436
CDH1	    176.30725996409490	-3.8033864906603169764	1.036022944299170	0.00000016800262704912300991094	0.00002554970645024286365
SPECC1	   1232.89644325056997	-2.4017439379733955818	0.555389596090613	0.00000017796892617715521367353	0.00002680002653020690257
CLCN5	    152.09213043959278	-1.9463610304710521337	0.424029625475197	0.00000018137444637972362281795	0.00002704768443099567779
YES1	    269.05200091126255	 1.8606574745268751325	0.405689806104954	0.00000020052463310368082580196	0.00002961594581223593448
SPTB	   1130.82290329232364	-4.1796483025149493429	1.325907183846254	0.00000021151149620862553159221	0.00003094111030251893007
CCDC26	    797.99512498467800	-2.3180829040559909338	0.536673285431510	0.00000022651581896505125525127	0.00003282342433304893725
MEST	    412.75507287803771	 1.9921535436202797431	0.440822643279682	0.00000023216139445670604022929	0.00003332709363415891968
SEC14L3	     17.11651567595795	-4.3021646023963162619	0.996949635782164	0.00000023496850859616966744557	0.00003341774344478857568
NPL	    538.15531052355607	-3.1635445845262961662	0.822669209581489	0.00000024999623280537023401200	0.00003490856487173169752
GNAI1	    334.01955544584416	 1.6630038003036784477	0.357286512943728	0.00000024778670041994772949565	0.00003490856487173169752
ACSBG1	    706.64793826888092	-3.4903407270720316902	0.917259285364364	0.00000025420804703377592256383	0.00003517689731926845309
ACSL6	    125.92434372904296	-4.5535293844169872912	1.482027533849438	0.00000026718306974981347333124	0.00003664224956568870443
RORA	    201.99428574816142	-2.3377393488548419143	0.540041906577320	0.00000028029075315378905784732	0.00003780542841079687007
CBX2	    165.75808854030106	 1.9607276054553905986	0.434233329581041	0.00000028058716398638302799446	0.00003780542841079687007
ABCG2	    146.32443602276632	-2.5941876344106207242	0.611520842642036	0.00000028339120758744957200847	0.00003785120824820196111
CTTN	     81.14838203865716	-3.4720868926099881513	0.884443143548136	0.00000031117033459515414159149	0.00004120324430501351415
PRDX2	   8957.58136710449253	-2.4577880358019563722	0.592994804257849	0.00000032032729076147846391839	0.00004205322381278896583
TRH	     59.88885975690596	 3.3522794673179934222	0.759154297778180	0.00000034326860760381781787881	0.00004430912060108699064
MZB1	    276.74476900647130	 2.5322840315038042114	0.596012910158164	0.00000034328029632352550721541	0.00004430912060108699064
ACKR1	    254.71361290024271	-3.7007845323232047008	1.108406106380829	0.00000036988457370386261369760	0.00004695394257926719051
SMILR	     39.49580803535673	-4.5546740706058157500	1.092283852583886	0.00000036796102814791206055416	0.00004695394257926719051
IQSEC1	    585.03602631238516	-1.9960302343826883398	0.460317697072659	0.00000038044398478693991364616	0.00004789852136333932250
SLC22A23	    373.86676662378699	-3.5019890260197206189	0.950240347315371	0.00000038930675931797493011675	0.00004861586848068369859
ABLIM1	    266.65872714658582	 1.6892170096230199050	0.376467602403728	0.00000040929909273737768390141	0.00005070027471327517117
ABALON	     82.25026048771289	-2.4818415186528057781	0.586802060156786	0.00000042030299048318863957755	0.00005164683147057421542
SEC14L4	     66.04612913053010	-3.8842754121323883609	1.086825374135508	0.00000043359230883045896223397	0.00005285696717171308931
MDK	    439.41129677994149	 2.7756124486332236501	0.632543570025239	0.00000043927696348909841792639	0.00005312830046608308190
LBH	    360.43019499832690	-2.2372706443674297283	0.531429627239158	0.00000047595117569957679072394	0.00005711414108394921319
CPEB4	    787.00812985594587	-2.5584784262143713818	0.648583478590880	0.00000048813566874242695678269	0.00005812220055723781297
TMCC2	    569.97662766890619	-3.3072682203111898325	1.005555813987900	0.00000050481954543396195876463	0.00005964637090665889302
SLFN14	    114.53047747236639	-3.5978334021652496055	1.043379582413476	0.00000058423132306723479454920	0.00006850223757490631049
C2CD5	    275.12660437076778	-1.4251324212340183983	0.318380703406508	0.00000060794995793718265445567	0.00007074326783269034894
SLC36A1	    162.97402746960677	-2.1850658766832138369	0.518707278198601	0.00000066164144869265986818885	0.00007641212520240040808
KDM7A-DT	     88.26456657253107	-3.1519813271258807497	0.822018695738575	0.00000067713885070641081165364	0.00007710788008949155106
RXRA	    802.58639112558376	-1.6460380948057957706	0.379098283234941	0.00000067770597734904688841666	0.00007710788008949155106
FRMD4A	    215.49072832867571	-1.6923646741196498589	0.390309589855231	0.00000068575962513469341625224	0.00007745049883874183748
MPG	   1034.70446047390988	 1.5382543417323109036	0.350701680058020	0.00000069494223885261565520883	0.00007791469188887720492
ESPN	    557.47159270554960	-3.9816034435571907579	1.450544030667938	0.00000070240547003767589948514	0.00007818078275201957366
AL009031.1	     47.62054520980495	-2.4772200979385230468	0.587312034283082	0.00000072538160784699054973361	0.00008015727695345161222
MEG3	     89.25045351107261	 2.8766607598233462362	0.655824102934205	0.00000075772542561048372067496	0.00008313330383840734710
LINC01133	    123.42436746021991	-3.4293492662820117545	1.031732880556379	0.00000077951175454469870465264	0.00008314792048476787086
FAXDC2	    270.73699126234561	-2.7663292335893423513	0.735952091963141	0.00000076804032778391677247577	0.00008314792048476787086
AP000919.2	     41.74779002428085	-2.3139509126604198563	0.542151568724010	0.00000077848589178939913335500	0.00008314792048476787086
DNMT3B	    195.24024284081145	 1.6584993475620710690	0.376394070042559	0.00000077088402015710994993371	0.00008314792048476787086
SLC5A4-AS1	    273.04569833471459	-3.7823022203355232129	1.127083216704063	0.00000079918280092609932307800	0.00008465826084293023759
CD4	    337.16195944895753	-2.6907864493033453179	0.714145247392255	0.00000083752344424601102895793	0.00008751265376611380741
OSBP2	    997.79033296255238	-2.7231997782475683145	0.725401541256710	0.00000083606596646987143636205	0.00008751265376611380741
HK1	   1075.17624451293887	-1.3525131986708802678	0.308627214998088	0.00000085070798124929154447051	0.00008828969318911566739
HAGH	   1429.86247371948161	-2.3010463937089631337	0.582515423857306	0.00000086278952035773623026359	0.00008834964688463219540
G6PC3	    281.42444507694347	 1.3331252096684869102	0.301206153359654	0.00000085858685267426393126545	0.00008834964688463219540
TMPRSS4	     15.68129046785349	-3.6474039783878073884	0.864982580496700	0.00000090131051200426774229794	0.00009168297658533478348
CR1L	   1040.09679892395252	-3.6281117579324715372	1.245206204288560	0.00000097401104158828941129091	0.00009831087762927075591
JAZF1	   1640.25499820684990	-3.4586703839078158929	1.075365188184161	0.00000097926850763531419402695	0.00009831087762927075591
TNS1	    686.94821802338254	-2.5128619749420817442	0.660232560427950	0.00000099605232989355607973276	0.00009934651809847416413
SLC25A37	  12723.27047233170742	-3.2915750315985161656	1.194411727264893	0.00000101049243361708412439746	0.00010013654051844137090
RABGAP1L	   1804.91852315149731	-1.1659418485937176335	0.264301429970675	0.00000103717861444375264863256	0.00010212220203753872650
FAM13A	    768.69709290933861	-1.1658821764126083842	0.264602955836241	0.00000107479582077505732194093	0.00010448647979180305070
GUCY1A1	    526.74228403510210	 1.8925640247448687337	0.454268553527882	0.00000107457315084813648366029	0.00010448647979180305070
PODXL2	     96.52563903886785	 1.8543240353381280627	0.433302499207161	0.00000109439724019955482103524	0.00010506213505915726282
SLC5A4	     42.53322675182199	-3.4853244380516597012	0.838993291225407	0.00000109407718488314499534269	0.00010506213505915726282
RNF182	     41.25753595310150	-3.8264146990442977625	1.104486059207879	0.00000111152739637156913901997	0.00010604385595197081535
CD200	    215.77919815763747	 2.3653406704485253620	0.598044528565532	0.00000115196149024511651691124	0.00010855293552248459381
AC069410.1	    225.02436900151204	-3.2587179406763393530	1.033142922200635	0.00000114612318033614707964011	0.00010855293552248459381
DUSP2	    333.49416623181014	 1.9015930743487563515	0.458516856822088	0.00000116481539086666524211819	0.00010909490490068279671
TANGO2	    937.06766801456672	-1.9456260487595375963	0.479785580316049	0.00000121191385484228200074806	0.00011281816248713606742
AGTR1	     60.29863945267959	-3.1798634397217124814	0.837430878449975	0.00000124011893363219993838525	0.00011474835434090716784
PHGDH	    328.40761612002291	 1.9204765115581416968	0.466138887909561	0.00000125740118229914013694244	0.00011565079137793289013
MICAL2	    775.45489730161682	-2.2499206874941144463	0.574257602378142	0.00000127606435601822585111697	0.00011655276525717607309
PLEK2	    153.31962805213942	-3.4397330123983591577	0.976852821243004	0.00000128238394065512743995642	0.00011655276525717607309
EVA1B	    384.12850681845759	 2.1629947241358258303	0.543199985924610	0.00000134119430155143829326786	0.00011940563393868034445
LRRC70	     56.58179293573995	 2.6361600319391444991	0.632826854707266	0.00000134486814266873048178557	0.00011940563393868034445
CDYL	    860.29911116786388	-1.3420855933000017668	0.313150901901275	0.00000133224641041886703906932	0.00011940563393868034445
ACY3	    134.46683825891125	 2.2510623646365739425	0.530384392703671	0.00000132485955143645673374357	0.00011940563393868034445
E2F2	    253.49448051327334	-2.5679524892720162477	0.676770751226009	0.00000140938297673110662232190	0.00012232968798828809838
PAK1	    826.11491390564447	-1.3926826758715573629	0.326707070783883	0.00000138818442664950078256907	0.00012232968798828809838
PLPP4	     30.53404716552352	-3.3847220731747680311	0.852607628611309	0.00000139608239971759049579845	0.00012232968798828809838
AP000311.1	     41.10743226090484	-2.2184686388694632164	0.534090574564189	0.00000140965851392753876072787	0.00012232968798828809838
SVOPL	     54.28182894992948	 2.1946711855705718364	0.518168049138004	0.00000142069135977975810112661	0.00012259449037200608867
PAQR9-AS1	     26.63487881973736	-4.1796054855791329175	1.196068713923772	0.00000147850890511242786837611	0.00012687093174596029022
EPB41	   2204.03312543183119	-1.6587648783373767358	0.400775469613047	0.00000150768225757651359277207	0.00012865555264652915992
PCSK1N	    146.55098093919040	-3.1502723072237603930	0.876973710363817	0.00000154037278891529413849763	0.00013028440671924819351
DEFA4	     46.88222097697130	 7.8794638266474938959	2.992939322136376	0.00000155221656442854307344397	0.00013028440671924819351
HBD	  26612.13700539581259	-3.4487812676823415003	1.835448888040420	0.00000154864518578293562572142	0.00013028440671924819351
GAB1	    490.21853240198533	-1.8834542823455315830	0.467006227302816	0.00000156321050613513914597115	0.00013049409442519421375
CFI	     33.07058255970366	 4.1404458141214002254	1.060128089067395	0.00000159333199883608322912527	0.00013228961893039048003
GCNT2	    310.26041599063478	-1.7084398258543409543	0.412437560192168	0.00000165193944511057364569952	0.00013632221265427030537
TMEM86B	    179.16412005032910	-2.5339477828623055977	0.683047064718725	0.00000165965193791331687581472	0.00013632221265427030537
RBM38	   2584.28365439958998	-3.0260211535786405435	0.943719939412237	0.00000168744297375091107858930	0.00013786768125964891322
ADD2	    516.58279926901150	-3.6946071542468530424	1.239747987014350	0.00000172191202349918242756966	0.00013993951683040974391
SPRY1	    171.11093894402541	 2.2155039012656772002	0.557448037125803	0.00000182648875448848461414044	0.00014750037296980779617
SNX22	    239.23691026566667	-2.5765761683482675259	0.696353577308980	0.00000183415177325737564160415	0.00014750037296980779617
BAALC	    493.87540700653858	 2.3766185845748126759	0.622289257604142	0.00000185090767327218696809005	0.00014807261386177495745
INKA1	    300.96840430116515	 1.7586889920117958486	0.430817172524327	0.00000188007578947510984140033	0.00014950147743368605497
KDM7A	    343.21551911339662	-2.2715868661549696306	0.596293799388577	0.00000189796797523234225653029	0.00014950147743368605497
AC006547.1	     21.63354575450172	-2.4046460296289895453	0.582818152319181	0.00000189638233767710093125752	0.00014950147743368605497
GATA2	   1071.02226381598348	 1.8661489482327402456	0.466454634720599	0.00000190916066448221194323570	0.00014961585615534068387
KRT1	     40.62514949261108	-3.5425821285527363536	1.050872304449528	0.00000193473825577585787551123	0.00015008878590261202132
FAM210B	   1555.98094308513964	-2.8533033435097996389	0.878032120333237	0.00000192532193536102922773738	0.00015008878590261202132
ELL2	    478.12875779712510	-1.8219324039807134330	0.455836057933891	0.00000200378654790732792164180	0.00015440102363788380641
TMIGD2	    237.23654382600171	 2.1866640959370360342	0.562826519046913	0.00000201042999528494560772837	0.00015440102363788380641
LTC4S	    213.27882103134070	 2.0155562284931702877	0.504743599272146	0.00000205012256297486035003133	0.00015589050775888045998
ANK1	   3069.55184249597278	-3.3572055305406545145	1.476802073954483	0.00000204877682891185128414300	0.00015589050775888045998
MARCHF8	    897.22353722723687	-2.2192017662379432963	0.595653722453674	0.00000221898100904399350389142	0.00016789925270401843634
INHBA	    133.98553070719717	 3.0405977736718616811	0.782609005336704	0.00000232951995947482038668117	0.00017539914988986884665
EPS8L2	     66.49790917410442	 1.9094423453853419659	0.461410982259121	0.00000240092182068584185546112	0.00017989345934504649021
GALNT5	     72.94037137907561	-3.6703551120450192968	1.139440419508613	0.00000244514686679364114005016	0.00018231774696092392348
CERCAM	     83.09309278104155	 2.4800620808782589677	0.628966979101561	0.00000245816638112291289386380	0.00018240307059926542878
SGMS1	    958.87849022333899	-1.6249791983318426780	0.405284628084515	0.00000249133732387230560150165	0.00018397567930133947598
C1QTNF4	   1418.79550110028595	 2.7962747920961610326	0.843331701095825	0.00000255210071599137905016749	0.00018756108611305062519
COL5A1	    136.17318937558349	 2.4156328955573793671	0.625784425598589	0.00000259033346019479072367027	0.00018946439023139038786
IL1R1	     86.06213255373994	-2.8698686676186353495	0.787869189275747	0.00000267614193293105284598607	0.00019481298620768232256
HYAL3	    129.80667853917885	 1.6784908992659781646	0.411431290869128	0.00000271618807386935032927022	0.00019558145636409843098
RUBCNL	     25.97237507824397	-2.7034802493847704952	0.688985609324859	0.00000272489789465605892552201	0.00019558145636409843098
ANKRD9	    806.25567396284055	-2.5958491412313198232	0.753349252927920	0.00000271938588772748304428300	0.00019558145636409843098
CPB1	     82.78621155907211	-3.0967866133184611677	0.945945391326621	0.00000296470998564479141815730	0.00021180439711397208409
AATBC	     41.61104113573793	-2.7100612254636748943	0.699850933379818	0.00000300183495003956971660395	0.00021346381866948051318
AC244502.1	    153.14734042429419	 2.3799029894386363182	0.623188958206249	0.00000311754275293773903810607	0.00021963018825690622162
NYNRIN	     85.98404542139366	 1.9185362979836566577	0.479970679170217	0.00000311769128338784755452616	0.00021963018825690622162
AC018761.2	     29.21461279628016	-3.0636268202745764455	0.780946708383766	0.00000313144604350667101323822	0.00021963018825690622162
TGM2	    162.23161998713022	-3.0173785112747752990	0.888066154290754	0.00000317854876834005876232495	0.00022192049582592409036
AC092802.2	     63.55226644353823	-3.2096888582379783372	0.964723218144527	0.00000325843723663314778986972	0.00022443765002100964003
SERPINE1	     32.20882543302052	 3.8066940942872236064	0.938708927085062	0.00000325574166694210875993448	0.00022443765002100964003
KCNK13	     25.07562262478007	-3.5273374743642258444	0.895880205714247	0.00000323695401275508765900424	0.00022443765002100964003
PRSS2	    617.90981981714594	 3.1997425790054467853	1.058696995137067	0.00000331497252564700886116812	0.00022731240175865203039
TBXA2R	     60.01366581489784	 2.2110511789396660731	0.547397402018642	0.00000333132972466651330295897	0.00022741877587056729369
DDI2	    445.07664637571463	-2.0183676898395979116	0.537488752742002	0.00000338667192487925696110134	0.00022858018733428020594
OTUD7B	     72.75527189478241	-2.9304548595973725078	0.824539139244670	0.00000336718113696512701967607	0.00022858018733428020594
EHBP1L1	   1015.81048977978958	-1.5516931490300736041	0.390530787595368	0.00000339298715574322191283838	0.00022858018733428020594
CDC42EP1	     54.83613562775172	-3.4205089008813649443	1.107329203230193	0.00000340833002609663916933347	0.00022861113188141649684
ARMH1	   1855.19169362921048	 1.8730747960164846333	0.491409741571461	0.00000344260583242592655586040	0.00022990619820027055815
ANKH	    395.58311741491991	-3.1844679328391367612	1.134620530340256	0.00000347799212208512892747494	0.00023126389175423192482
CHST12	    606.47441267435374	 1.1355870883942040805	0.273256446937729	0.00000351880270720431774988599	0.00023296900682180313050
CAPRIN2	    215.49840966506071	-2.4958807782159997402	0.697803159837749	0.00000363731786213612252436412	0.00023978198438802934248
MARK3	   1302.27557431394143	-1.1824569992758673376	0.288829079853644	0.00000369358962448188142584571	0.00024245101124804142520
FUT1	     55.31191987036762	-3.1841558118293944446	0.945155478569424	0.00000373451377519161757635117	0.00024409417696571590974
CPOX	    932.96492821805543	-2.4902171228184419860	0.736096896366737	0.00000384285435259383414057866	0.00025011119854170040530
CAMKMT	    709.60915709849769	-1.0846112548861612801	0.262001808643987	0.00000394127166150108465124836	0.00025536302505059266417
MGAT3	     98.15929903141078	-3.1250308199542655707	0.978067285857244	0.00000395679687252871420372708	0.00025536302505059266417
CLNK	    104.55812468053260	 2.0162412377906457905	0.517645312379483	0.00000397435625457562531159892	0.00025542306305557157132
ANKRD28	   1318.95465407417350	 1.6289850030310812912	0.417605359850498	0.00000404899870557412609880458	0.00025913591715674407032
