pathway	pval	padj	log2err	ES	NES	size	leadingEdge
RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	2.04551435005839e-09	1.26394191248608e-06	0.774939030136436	0.46845284920651	1.82099156033804	360	EGR3 SERPINE1 CD34 ADA MLLT11 LAPTM4B IGLL1 MEST JUN EGR1 GPX7 ERG GNAI1 ARMCX1 IGFBP7 LDHA TUBA1A PIGP FABP5 CYTL1 FHL1 SCHIP1 BHLHE40 NREP GPI ENO1 BZW2 RPL3 SEPTIN11 LAT2 AKR1A1 PSMB8 MAGED1 PSMB9 IMPDH2 AHCY CCNG1 TCEAL4 ZFAND1 SCCPDH PGK1 BCAP31 CCDC90B MIF PRDX1 NHP2 CD99 PRMT1 WASF1 HADH ESD NUCB2 VDAC1 MYB APEX1 ATIC STMN1 PDIA6 RSL1D1 HSP90AB1 PPA1 ING2 UBE2L6 PKD2 HDDC2 HNRNPA0 GAPDH COX11 SET SSBP2 EID1 HMGN4 APOBEC3G STK32B DCTD CEP68 RPP40 NPM1 FOS DIMT1 EMP1 MARCKSL1 LINC00342 PDLIM1 PXDN FBL SCP2 ACADM DARS1 GGCT PHYH BCL2 PRORP TMEM97 MYO5C MRPS33
XIE_ST_HSC_S1PR3_OE_DN	6.21153800565242e-09	3.51831865203496e-06	0.761460801445585	-0.916969172569623	-2.09600017569747	21	GYPA SELENBP1 CA1 GYPB ADD2 GYPE PKLR CHST2 OSBP2 NFIA TFR2
JIANG_MELANOMA_TRM8_CD4	7.49493757810095e-09	3.91869928602709e-06	0.747739663149885	0.444110008227605	1.75200889515955	424	CD69 RGL4 JUN PTGER2 EGR1 ITM2A LY6E KLF6 IFITM1 LDHA IDS PTPRCAP TRAPPC6A TUBA1A STING1 RPS4X TSC22D3 IFITM2 CSRNP1 ABRACL MYADM PBXIP1 H3-3B ENO1 ZFAS1 RPL3 RPL10 EEF1B2 TMEM123 SNHG8 RPL10A NFKBIA JUND PDLIM2 SELENOW ARHGDIB RPS18 EVL EEF1A1 TRBC2 HINT1 PGK1 BCAP31 RPS3 RPL13 RPS3A RPL7A TAGLN2 RPS6 FXYD5 MIF GMFG NOP53 CD99 GSTK1 CMTM3 RPL29 RPS8 HLA-A RPL5 RPL18A SPN LYSMD2 RPL28 CCDC85B PLP2 TPT1 CXCR4 TBCB GIMAP2 TMEM35B RPL12 RPS5 RPS19 RPS7 RPL19 DHRS7 RPS23 B2M EEF1G HNRNPDL EIF3E RPS14 RPL18 RPL11 RPL9 RPS24 ACAP1 ADGRE5 PTGER4 SARAF HLA-E ANXA1 PPA1 HLA-B RPL32 RPS2 NFKBIZ ZFP36 HNRNPA0 RPS27A TAF7 LEPROTL1 SIGIRR ARL6IP5 ODF2L DUSP1 RPS12 PIK3R1 NPM1 RPL13A RPL14 RPS13 FOS PNRC1 SCML4 VIM GPSM3 ZFP36L2 DYNLT3 RPL30 RPSA C12orf57 ICAM2 SOCS1 PEBP1 HCST COMMD6 RPS9 HMOX2 NR4A1 LAPTM5 LRRFIP1 YWHAQ SRGN RPS15A BTF3 IL27RA SH2D2A SF1 RPS25 PRMT2 NME3 MCL1 APRT CITED2 HNRNPA1 ARHGDIA RPL23A
VALK_AML_CLUSTER_10	2.07810168090802e-08	1.00891836608084e-05	0.73376198835648	0.820246433339742	2.26066675419892	33	NPDC1 BAALC IGHM SPRY1 RBPMS FAM30A GNAI1 SPON1 MN1 ARHGEF17 PAWR FLNB SORBS3 SPTBN1 F2RL1 CRIM1 PPP1R16B SMAGP
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP	3.38042773152294e-08	1.53178448607743e-05	0.719512826338911	-0.607838690366142	-1.94109849831723	184	RHAG HBD CPOX PRDX2 PBK KLF1 MICAL2 AQP3 XK PRC1 TFR2 AMMECR1 NUDT4 TPM1 ECT2 ARHGAP19 MINPP1 KIF18B NUSAP1 AURKA CENPA LEPR DLGAP5 KIF4A RACGAP1 GSPT1 RRM2 ASPM BIRC5 NCAPG E2F8 CDK1 CCNE1 POLE2 CCNB2 TOP2A OIP5 MELK KIF11 PDSS1 H1-2 NEK2 CCNA2 KIF2C DHFR CENPF APOBEC3B ELOVL6 CD36 CDKN3 VRK1 SLC7A5 KIF15 FBXO5 RAD51AP1 GINS1 NDC80 CDC20 NUP85 SPC25 BUB1B PROS1 SPAG5 RRM1 CEP76 HBB TPX2 H2AX KIF20A MCM10 HMMR
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN	6.61152759748615e-08	2.80865956750709e-05	0.704975715167238	0.478023832735394	1.8255345566191	296	CD34 MYCN IGF2BP3 PHGDH DUSP2 ADGRG3 NKG7 ANGPT1 ITM2A DNMT3B JCAD EGFL7 SOX4 PTPRCAP PTPN14 CD81 SEPTIN6 TSPAN3 SCML2 PDGFD ZNF496 RCN1 HOXA9 RUNX3 SMYD3 SEPTIN11 SLAIN1 SLC38A1 CDIP1 STAP1 DENND11 KHDRBS3 DNMT3A CCDC122 CAVIN2 AGPAT2 PSMB8 SETMAR PSMB9 MACROH2A1 CTSC LATS2 MEIS1 TGIF2 SCMH1 ZSCAN18 REPIN1 BEX2 RSAD1 ZNF22 MIF GMFG FGFBP3 ZNF704 PLP2 CNN2 DNAJC4 LRRC56 BEX4 ACAP1 HLA-DMA CRYL1 ZNF518B CYFIP2 HESX1 ZNF250 N4BP2L1 ATP8B4 KCNAB2 LIMD2 LGALS1 CEP68 PDE4B HLF GALNT7 HPCAL1 BCKDHB MARCKSL1 VIM PER2 PRKD3 PDLIM1 RGS19 CMTM7 BCR
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	8.11156090678754e-08	2.96015053112898e-05	0.704975715167238	0.672325212155408	2.18067685978413	80	RPS4X RPL3 RPL10 RPL10A RPS18 RPS3 RPL13 RPS3A RPL7A RPL15 RPS6 RPL29 RPS8 RPL5 RPL18A RPL28 RPL12 RPS5 RPS19 RPS7 RPL19 RPS23 RPS14 RPL18 RPL11 RPL9 RPS24 RPL32 RPS2 RPS27A RPS12 RPL13A RPL14 RPS13 RPL30 RPSA RPS9 RPS15A RPS25 RPL23A RPLP0 RPL26 RPL7 RPL31 RPL34 FAU RPL4 RPL39 RPLP1 RPL27A RPS15 RPL24
SAUL_SEN_MAYO	8.13912656316814e-08	2.96015053112898e-05	0.704975715167238	0.693315978807667	2.20314045661466	70	SERPINE1 SPP1 CXCL3 IGFBP6 CXCL8 CXCL2 IGFBP2 JUN PTGER2 ANGPT1 IGFBP7 IL1B ICAM3 PLAU ETS2 BEX3 IL18 MIF GMFG HGF AREG
VERHAAK_AML_WITH_NPM1_MUTATED_DN	8.27465942201717e-08	2.96015053112898e-05	0.704975715167238	0.504966664416608	1.88417020034584	232	DLK1 TRH HOPX MEG3 CEACAM6 CD34 HPGD LAMC1 BAALC CD200 ITM2C NBL1 HPGDS SPRY1 CD69 PROM1 RAMP1 RBPMS MEST TRAF5 ERG ITM2A ABLIM1 GNAI1 CD7 CLIP3 MPL NPR3 B4GALT6 IGFBP7 SPON1 IFITM1 EGFL7 ITGA6 CD38 PTPRCAP CAVIN1 HSPG2 CYTL1 FHL1 MN1 PMAIP1 SERPING1 KIT DCHS1 RUNX3 SLC38A1 STAP1 JUP ARHGEF17 NRXN2 EVL SCCPDH TRBC2 DEPTOR RRAGD FLNB TFPI GSN PTPRM SPTBN1 HGF SNRPN TOX MREG WASF1 CHKA TPSAB1 PTGER4 PRAME IFI44 C2CD2 F2RL1 APP ADCY3 SSBP2 PALM YPEL1 GATM STK32B PPP1R16B CLDN15 SMAGP PDE4B
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	1.24578280029994e-07	4.23379284681936e-05	0.690132458796796	-0.697945525419632	-2.04892146047715	91	CA1 CA2 RHAG HBD SPTA1 BLVRB CTSL CPOX PRDX2 KLF1 MICAL2 AQP3 XK PRC1 TFR2 AMMECR1 NUDT4 SULT1A3 TPM1 APOC1 MINPP1 NUSAP1 LEPR DLGAP5 APOE RACGAP1 RRM2 CDK1 CCNB2 TOP2A MELK KIF11 H1-2 DHFR CENPF APOBEC3B ELOVL6 CD36 CDKN3 KIF15 MYH10 GINS1
EPPERT_HSC_R	1.41102425546413e-07	4.5670151735189e-05	0.690132458796796	0.600101160726324	2.06776777629251	119	DLK1 HOPX SPINK2 COL5A1 BAALC PROM1 RBPMS FAM30A HOXA5 JUN GUCY1A1 CALN1 YES1 ERG ZNF165 NPR3 FAM169A TMEM38B CD109 FLT3 FGD5 MEIS1 TFPI SPTBN1 MREG TPT1 PNISR SLC17A9 FAM3C RSL1D1 ZDHHC21 CRIM1 ZEB1 INSIG1 GNL1 PPP1R16B ATP8B4 TCEAL9 HLF
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	1.54000289971931e-07	4.75790895881461e-05	0.690132458796796	-0.621011820409162	-1.94040445479391	152	PRC1 ECT2 KIF18B NUSAP1 HCCS POLQ AURKA CENPA DLGAP5 TROAP PTTG1 KIF4A RACGAP1 FOXM1 NCAPG2 TMPO MKI67 RRM2 STIL ASPM BIRC5 NCAPG E2F8 CENPE CDK1 MRPL12 CCNB2 TOP2A OIP5 MELK KIF11 HJURP PDSS1 NEK2 CCNA2 NCAPH KIF2C COX7B CENPF APOBEC3B MYBL2 KIF14 KIFC1 CDKN3 GMPS VRK1 SLC7A5 KIF15 FBXO5 GINS1 GTSE1 CENPI MARS1 NDC80 PLK1 CDC20 PARPBP BUB1B SPAG5 ITCH CDCA3 CDCA8 TPX2 SNRPG KIF20A EXO1 MCM10 HMMR PSMD12 CCNE2 BUB1 ORMDL2 CENPN TIMM10 CDK2 CCNB1
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	1.85933013508376e-07	5.26577788673514e-05	0.690132458796796	-0.638608369329616	-1.97324705277015	138	CA2 PLEK2 PBK PRC1 ECT2 KIF18B NUSAP1 HMGB2 POLQ AURKA CENPA DLGAP5 PTTG1 KIF4A MCUB RACGAP1 FOXM1 CCNF TMPO MKI67 RRM2 STIL ASPM BIRC5 NCAPG E2F8 CENPE CDK1 CCNB2 TOP2A OIP5 SHCBP1 MELK ATAD2 KIF11 HJURP NEK2 CCNA2 NCAPH KIF2C DHFR CENPF APOBEC3B DNA2 KIF20B MYBL2 KIF14 KIFC1 KIF23 KIF15 FBXO5 RAD51AP1 GINS1 GTSE1 ANP32E NDC80 PLK1 CDC20 BUB1B SPAG5 SMC4 CDCA3 CDCA8 TPX2 H2AX KIF20A MCM10 HMMR
STEINER_ERYTHROCYTE_MEMBRANE_GENES	1.79923492749676e-07	5.26577788673514e-05	0.690132458796796	-0.937549066405855	-1.97884368067178	14	SLC4A1 EPB42 SPTB ADD2 ANK1 SPTA1 TMOD1 ERMAP EPB41
SMID_BREAST_CANCER_LUMINAL_B_DN	2.44412212683566e-07	6.6450792384408e-05	0.674962860011025	0.445113602511294	1.7298177545028	353	DLK1 CFI MMP7 MFAP2 CXCL8 NPTX2 TNFRSF4 MZB1 CXCL2 CRABP1 CDKN1C ITM2C CHRM3 IGHM CD69 PROM1 ANXA3 MYCN HOXA5 IGF2BP3 PHGDH PLTP GUCY1A1 TIE1 NKG7 ANGPT1 ITM2A CD79B CD7 BIN1 PTP4A3 MFGE8 NPR3 KLF6 BCL2A1 PFKP ITGA6 CD38 PTK7 PTPRCAP MFAP4 FABP5 CYTL1 FHL1 CTSW SERPING1 PLAGL1 KIT HOXA9 RUNX3 STAP1 KHDRBS3 CD37 GALNT12 RAC2 CTSC TRBC2 GSTP1 MICALL1 CD52 SERPINH1 RRAGD TFPI RASGRP2
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN	3.49717760992944e-07	9.14242931334245e-05	0.674962860011025	0.644154968498319	2.10788490149741	84	CXCL3 CXCL8 INHBA CXCL2 BAALC CD200 RBPMS FAM30A GUCY1A1 ERG IL1B IDS PPFIBP1 H2BC21 NRIP1 TFPI SPTBN1 TM4SF1 GABPB1-IT1 HLX AREG TNFSF4 PTGER4 TCF7L2 H2AC6 HLF EMP1 AKR1C3 CLEC2B
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN	3.68111399176117e-07	9.26686363037062e-05	0.674962860011025	0.762784626470431	2.20654248125237	42	SPINK2 BAALC PROM1 RBPMS FAM30A GUCY1A1 IDS PPFIBP1 FHL1 SCHIP1 H2BC21 CD52 SPTBN1 TM4SF1 HLX AREG HLA-DMA APP HLF EMP1
REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	4.34792424783525e-07	0.000105545861116201	0.674962860011025	-0.971585831062575	-1.84135146963994	8	SLC4A1 AQP1 CA1 CA2 RHAG
IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR	5.82237857863401e-07	0.000136464507582674	0.659444398037935	0.402820020549229	1.59803293190162	464	MAMDC2 ESAM EVA1B ADA MYCN RBPMS HOXA6 MATK GATA2 CARMIL2 DNMT3B MPL BEND4 RAB37 ITGA6 SLA2 SOX4 PTPRCAP TCEA2 ZNF521 ZNF827 C21orf91 MN1 ZBTB10 RHOBTB1 CSRNP1 PLEKHF1 KIT PGM1 HOXA9 NIPSNAP1 GBP4 NT5C3B FLT3 SLC35F2 ADGRG1 KHDRBS3 FGD5 ARHGEF17 VEGFB CALR KIAA1549 IMPDH2 LATS2 DEPTOR MEIS1 SLC39A6 LRATD2 RRP1B SPACA9 FLNB BOD1 TFPI CCDC90B REPIN1 PTPRM ZNF22 SIAE GSTK1 PEMT ACOT2 HLA-A SMARCC1 ZNF704 ETV6 NRG4 KDELR1 FBLN2 CCDC85B DHTKD1 LRRC1 PGRMC1 DNAJC1 CYP4V2 MIDN KRBA1 ZMIZ1 PCED1A SARAF ABCC1 ZNF260 C2CD2 MFNG SPART NAXE ERGIC1 KRT18 NCAM2 DLL1 SIGIRR TAF1D DUSP12 KAT2A LIMD2 QSOX1 NPM1 TTC9 CYSLTR1 CBFA2T3 PHC1 C8orf58 PER2 SLC50A1 L3HYPDH RCN2 IRF2BPL MSI2 EFNA1 TES TGIF1 CASP8 SMO BCL2 SH2B1 HMOX2 ARL5B HDHD5 HIC1 ALDH5A1 GOPC NKAPD1 CDK9 RPS25 SHFL SLC5A6 CORO2A TMEM201 SYT11 MAP1S
FISCHER_G2_M_CELL_CYCLE	8.35353729882631e-07	0.000189263310067075	0.659444398037935	-0.560668933913851	-1.8279888150216	226	PBK PRC1 GAS2L3 CDC42EP4 CDC27 NEDD4L ECT2 ARHGAP19 PIF1 KIF18B NUSAP1 HMGB2 POLQ AURKA CIT FAM83D CENPA TROAP PTTG1 RACGAP1 DEPDC1 ARL4A LBR FOXM1 CCNF CDKN2D CDKN1B TMPO MKI67 FZR1 STIL ARL6IP1 ASPM NUMB BIRC5 BAG3 PPP2R5C CENPE ADGRG6 CDK1 SGO1 NUF2 NEIL3 CCNB2 TOP2A CDCA2 OIP5 SHCBP1 MELK ARHGEF39 CLK4 CDKN2C KIF11 HJURP NEK2 CCNA2 NCAPH KIF2C CDC25B CENPF ATF7IP KNSTRN ARHGAP11A KIF20B METTL4 FYN KATNA1 KDM6A HMGA2 KIF14 KIFC1 NUP50 DEPDC1B KIF23 SPA17 CDC25C CKAP2L KIF15 NDE1 KIF22 RAD21 IQGAP3 ANLN GTSE1 MID1 ANP32E ARHGAP11B NDC80 PLK1 CDC20 BUB1B ZNF207 SPAG5 PLK4 CCSAP CDCA3 CDCA8 TPX2 H2AX KIF20A WSB1 NET1 NUP37 HMMR DBF4B MPHOSPH9
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	8.70312460644663e-07	0.000190823025645219	0.659444398037935	-0.951661794377473	-1.91653197934908	11	SLC4A1 AQP1 CA1 CA2 RHAG
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	9.61241958029677e-07	0.000204173799647741	0.643551836150722	-0.47888758763654	-1.65493269810468	482	SLC4A1 ATP1B2 AQP1 CA1 CA2 BEST3 ADD2 SLC2A14 RHAG SLC5A4 ANKH CLCN4 SLC14A1 ABCG2 SLC6A9 NCEH1 AQP3 SLC36A1 WNK1 CLCN2 ABCB10 SLC2A1 ABCB6 ABCC3 CLCN5 TFRC SLC11A2 SLC22A4 TFR2 ATP7B CLCN3 SLC11A1 ABCA7 ATP7A PCSK6 CLIC2 AP2A1 APOC1 SLC33A1 NEDD4L ATP6V0A1 TPCN1 ABCC5 SLC15A3 SLC9A9 SLC22A16 SLC31A1 APOE MCUB PSMF1 SLC43A2 SLC26A3 BSG TRPC1 SLC20A1 STOM CLTC SLC41A1 PSMA2 AP2S1 SLC12A6 MCOLN1 SLC1A5 ATP6V1D RYR3 SLC12A7 ATP6V0D1 OSTM1 ADCY7 FURIN ATP6V1A ADD1 CYBRD1 UBB PRKACA RAF1 ATP6V1C1 EIF2S2 SLC2A4 PSMD1 AP2A2 ATP6V0C ABCB1 RYR1 FBXL5 PARL DMTN SLC30A10 SLC7A5 ATP11A SLC2A13 ATP1B3 AP2M1
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN	1.1726224389641e-06	0.000241524688413303	0.643551836150722	0.781099116193759	2.15277352261525	33	DLK1 MDFI NPTX2 CRABP1 RAC3 ITM2C ISYNA1 IGFBP2 TRO
