pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_MYOGENESIS	0.00718580437014225	0.0326627471370102	0.206652311234449	0.727260554258477	1.67909847339789	93	TNNT1 CDKN1A CKB GSN GADD45B PTP4A3 TGFB1 PLXNB2 MEF2C ITGB1 MEF2A TPM3 ATP6AP1 APP MYH9 RB1 SPTAN1 SIRT2 BIN1 HDAC5
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0124165554072096	0.0517356475300401	0.149308206900753	0.63023746291102	1.53709219389426	169	CDKN1A ICAM1 SOCS3 TNFAIP2 MX2 TXNIP ARID5B HLA-DMA LY6E HLA-DRB1 CD69 PTPN6 IRF2 BTG1 RNF213 GBP4 CASP4 PML PIM1 PARP14 HLA-A HLA-B HIF1A NFKBIA CIITA IFITM2 RBCK1 IRF1 STAT1 NMI RIPK2 CASP3 LCP2 PSMB8 LAP3 CASP1 NFKB1 OGFR TOR1B TNFAIP3 ST3GAL5 CCL5 IFITM3 TAPBP SERPING1
HALLMARK_ANGIOGENESIS	0.0239719352952641	0.0856140546259432	0.129547467550097	0.8950704889857	1.69412314313175	13	JAG1 TIMP1 APP ITGAV
HALLMARK_HYPOXIA	0.0227241042799387	0.0856140546259432	0.112250868978221	0.640854618080114	1.52670549687254	129	CDKN1C CDKN1A SLC2A3 EFNA1 ZFP36 TPST2 BTG1 WSB1 CAVIN1 MYH9 PIM1 RBPJ KLHL24 NAGK IDS GBE1 PLAUR
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0274555865511672	0.0915186218372241	0.104651813957764	0.67534979455433	1.55714039253356	92	RHOB GADD45B TPM4 BASP1 TIMP1 ITGA5 TGFB1 SAT1 ITGB1 CD44 WIPF1 ITGAV PLAUR ID2 GADD45A SERPINH1 GPX7
HALLMARK_BILE_ACID_METABOLISM	0.0407868093722881	0.119961204036142	0.120854561651304	-0.575141507473223	-1.54559334600306	72	KLF1 SLC27A2 ISOC1 SLC27A5 PXMP2 IDH2 CAT
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0398064314704964	0.119961204036142	0.0892755851408452	0.704139760433244	1.55143242081989	61	LGALS3 JAG1 TP53INP1 S100A11 IDI1 CTNNB1 ANTXR2 ACTG1 GNAI1 GSTM2 PLAUR ETHE1 FDFT1
HALLMARK_INFLAMMATORY_RESPONSE	0.0506489841986456	0.133286800522752	0.0748173840772458	0.61186048238201	1.44602994996593	121	CDKN1A ICAM1 CALCRL SCN1B IL18R1 SCARF1 TIMP1 ITGA5 IFITM1 LY6E CD69 LYN AHR RELA HIF1A GNA15 NFKBIA KIF1B RHOG IRF1 PLAUR NMI RIPK2 STAB1 BTG2 IFNGR2 LCP2
HALLMARK_SPERMATOGENESIS	0.0500421703682879	0.133286800522752	0.10732131625112	-0.567398565080613	-1.50933070777716	66	EZH2 PEBP1 BRAF NCAPH MAST2 RFC4 CLGN CDK1 PHF7 GMCL1 CSNK2A2 PSMG1 TALDO1 DBF4 POMC TTK BUB1 KIF2C CCNB2 SPATA6 IL12RB2 MLLT10 ZC3H14
HALLMARK_DNA_REPAIR	0.0673613695571269	0.168403423892817	0.10640946434982	-0.468961897967704	-1.3779596929214	142	TYMS LIG1 RFC2 POLA1 TP53 IMPDH2 RPA3 RAD51 NME4 ALYREF DUT SSRP1 MPC2 SF3A3 PCNA HPRT1 SAC3D1 ZWINT FEN1 TAF9 POLR2F ARL6IP1 RFC4 NME1 PRIM1 EDF1 RFC3 NT5C
HALLMARK_APOPTOSIS	0.0984405458089669	0.201153906128177	0.0523249586548089	0.568160552362286	1.35391443306266	130	CDKN1A LGALS3 RHOB GSN GADD45B TIMP1 RARA TXNIP SAT1 CD69 SQSTM1 ADD1 RELA CD44 APP CASP4 CFLAR CTNNB1 GNA15 PMAIP1 SPTAN1 CREBBP PLCB2
HALLMARK_COAGULATION	0.0867507886435331	0.201153906128177	0.0598299516205161	0.660194233581236	1.4452153771351	59	GSN DUSP6 TIMP1 LAMP2 CTSB SIRT2
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.100576953064089	0.201153906128177	0.0549663983626419	0.639540845564892	1.41247402147891	64	IL18R1 SOCS3 IL3RA TGFB1 TNFRSF1A CBL CD44 PIM1 IRF1 STAT1 IFNGR2 LTBR PIK3R5 TNFRSF1B
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0937295885042456	0.201153906128177	0.0840040435343081	-0.476067294683697	-1.3478205056658	103	RPS14 HSP90B1 HYOU1 CALR HSPA5 KHSRP NPM1 HSPA9 PDIA6 NOLC1 NHP2 LSM4 SERP1 PDIA5 EXOSC2 SSR1 EXOSC10 SPCS1 CKS1B XPOT EXOSC4 XBP1 NOP14 EIF4E FUS SDAD1 CXXC1 H2AX DCTN1 SEC31A MTREX EIF4A1 DCP1A SPCS3
HALLMARK_UV_RESPONSE_UP	0.0980530474040632	0.201153906128177	0.0528091333836556	0.577125375266633	1.36267183897244	120	CDKN1C RHOB ICAM1 CCND3 CXCL2 JUNB SQSTM1 EIF5 GLS BTG1 LYN GRINA ARRB2 NFKBIA
HALLMARK_UV_RESPONSE_DN	0.11144883485309	0.214324682409789	0.0499670502581102	0.584305636798508	1.36024425232954	101	RBPMS ID1 TFPI SYNJ2 KIT SIPA1L1 TGFBR2 CELF2 ANXA4 PTEN INPP4B RUNX1 PHF3 SPOP ATXN1 ATRN PIK3CD WDR37 NFKB1 DAB2 ZMIZ1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.128350588568997	0.234402889481531	0.0457493152110704	0.559808727193375	1.31891083206969	117	FOXC1 KRT8 CISH RARA NRIP1 CD44 FKBP5 SLC37A1 PMAIP1 CBFA2T3 KDM4B ZNF185 FDFT1 KLF10 AFF1 KRT18
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.131265618109658	0.234402889481531	0.0460862164815482	0.580375411878437	1.33744344192516	91	LPAR6 GBP2 TXNIP IFITM1 LY6E IRF2 NCOA7 GBP4 PARP14 CD47 TRIM5 IFITM2 IRF1 NMI RIPK2 PSMB8 LAP3 ELF1 CASP1 OGFR
HALLMARK_ANDROGEN_RESPONSE	0.156254659311167	0.260424432185279	0.0421765391127642	0.572896173233487	1.30839320562601	84	HPGD KRT8 CCND3 SAT1 ARID5B GUCY1A1 PTK2B FKBP5 IDI1 ZBTB10 UBE2I ITGAV INPP4B TSC22D1 SLC38A2 MERTK
HALLMARK_ESTROGEN_RESPONSE_LATE	0.153014789533561	0.260424432185279	0.0415587588967539	0.547496244881514	1.28836728927099	116	FOXC1 CKB CISH ZFP36 MDK PTPN6 NRIP1 JAK1 CD44 FKBP5
HALLMARK_NOTCH_SIGNALING	0.161619846771251	0.260677172211696	0.0462857931634898	0.699643988228235	1.39494606851922	23	JAG1 ARRB1 TCF7L2
HALLMARK_FATTY_ACID_METABOLISM	0.180660509375875	0.282282045899804	0.0374794960289456	0.524570728619828	1.24615117197966	126	ME1 HPGD VNN1 SUCLG2 HSD17B11 LTC4S IDI1
HALLMARK_KRAS_SIGNALING_UP	0.197687696260348	0.299526812515679	0.0359890212673894	0.52747018711759	1.23696298565738	112	ADGRA2 SCN1B TFPI FCER1G DUSP6 JUP GUCY1A1 CBL CD37 LAPTM5 ENG ADAM8 PLAUR SPRY2 ITGB2 ID2 EMP1 CTSS LCP1 PSMB8 SDCCAG8 BTBD3 TNFRSF1B
HALLMARK_PEROXISOME	0.219370608004888	0.313386582864126	0.0518915766779433	-0.425548585436369	-1.17010695986479	85	SLC27A2 ISOC1 CTPS1 ABCC5 ELOVL5 IDH2 CAT FDPS PABPC1 SMARCC1 HSD17B4 FIS1 ERCC1 PEX6 SLC25A19 RDH11 SOD2 CNBP ACOT8 DHRS3 MSH2 HRAS SEMA3C GSTK1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.215939447907391	0.313386582864126	0.034969405839687	0.538010595716056	1.23425199604572	87	CDKN1A RALB TNFRSF1A PRKCB SQSTM1 VAV3 ACTR2 ARF1 DUSP3 UBE2D3 ARPC3 PTEN PPP1CA TBK1 RPS6KA1 ACTR3 MKNK1
HALLMARK_ALLOGRAFT_REJECTION	0.227660159472092	0.316194665933462	0.0323900972490276	0.499173923722935	1.19759765191234	137	ICAM1 GBP2 CCND3 CFP HLA-DRA TIMP1 TGFB1 PRKCB IL27RA HLA-DMA PTPRC PTPN6 FYB1 HLA-E WAS CSK LYN HCLS1 CD47 HLA-A HIF1A BCL3 SPI1 IL16 STAT1 ITGB2 RIPK2 STAB1 IFNGR2 LCP2 CTSS
HALLMARK_P53_PATHWAY	0.235554958344531	0.318317511276393	0.0312974523991152	0.487114026079263	1.1838777864528	158	CDKN1A BAIAP2 CCND3 SESN1 TGFB1 PLXNB2 TXNIP SAT1 BTG1 STOM APP RB1 MAPKAPK3 TSC22D1 GADD45A BTG2 ABHD4 CD82 CCNG1 SERTAD3 CASP1 RPS27L DEF6 RALGDS NOL8 PTPRE MXD4
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.24278803081885	0.31945793528796	0.0364486780332804	0.629991491720128	1.26983832698232	26	JAG1 RBPJ CTNNB1 GNAI1 HDAC5 NCSTN
HALLMARK_MITOTIC_SPINDLE	0.345683878596768	0.434183448478612	0.024147838866986	0.441942038238921	1.09012268859601	189	GSN MAP3K11 ARHGEF3 VCL ARHGAP27 SPTBN1 FSCN1 CAPZB RHOF MYH9 WASF2 ALS2 AKAP13 EPB41 SPTAN1 KIF5B PKD2 BIN1 KIF1B ARHGEF7 CDC42 SUN2 NUMA1
HALLMARK_PROTEIN_SECRETION	0.34734675878289	0.434183448478612	0.0259398581053639	0.479454041785623	1.1048756559401	91	SNAP23 CTSC ADAM10 ARF1 LAMP2 NAPA RAB14 ARCN1 KIF1B STX16 CD63 SNX2 ARFIP1 SCAMP3 DOP1A KRT18 RAB2A VAMP7 STAM STX7 COPB2 TSG101 ICA1 CLTC M6PR RPS6KA3 USO1 AP2M1 PAM
HALLMARK_HEDGEHOG_SIGNALING	0.399767801857585	0.475914049830459	0.0282764277273184	0.56139645330811	1.07325702307102	14	ETS2 PML MYH9
HALLMARK_MTORC1_SIGNALING	0.390657894736842	0.475914049830459	0.0222041720295165	0.429453253462771	1.05787924624901	187	ME1 CDKN1A SLC2A3 CFP PRDX1 SQSTM1 CORO1A CTSC SLC1A5 ACTR2 UBE2D3 IDI1 ARPC5L SEC11A GBE1 TBK1 G6PD ITGB2 PGK1 BTG2 ACTR3 SERPINH1 RAB1A CCNG1 PFKL
HALLMARK_ADIPOGENESIS	0.433803942461375	0.484733447628378	0.0207609354900429	0.420354000680679	1.02643492705336	173	ME1 NABP1 ANGPT1 BAZ2A STOM SLC1A5 LTC4S UBC CAVIN1 RNF11
HALLMARK_APICAL_SURFACE	0.43626010286554	0.484733447628378	0.0258538956274009	0.519555852541871	1.03151835038651	22	LYN ADAM10 APP PLAUR
HALLMARK_GLYCOLYSIS	0.418339290624141	0.484733447628378	0.0218167772698277	0.431709310854424	1.03573931332783	137	ME1 GNPDA1 PKM CD44 RBCK1 G6PD SLC16A3 MERTK
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.517555481947665	0.562560306464853	0.0214013588301799	0.449190760312732	0.954322915841437	47	JUNB PRDX1 FES HHEX G6PD HMOX2
HALLMARK_XENOBIOTIC_METABOLISM	0.657381221719457	0.699341725233465	0.0154797989277779	0.366655247477703	0.864671784079962	119	VNN1 TNFRSF1A JUP ETS2 DDAH2 SLC1A5
HALLMARK_PANCREAS_BETA_CELLS	0.755980861244019	0.787480063795853	0.0184615848096251	-0.378437454943043	-0.743881396578325	9	SPCS1 AKT3
HALLMARK_HEME_METABOLISM	0.846524064171123	0.863800065480738	0.0109820705975994	0.305364891137433	0.744186676956341	166	TSPAN5 CCND3 LRP10 SDCBP ADD1 YPEL5 LAMP2 CTSB EPB41 KLF3 BTG2 OPTN RAD23A SYNJ1 RBM38 TNRC6B H1-0 DCAF11 BMP2K BNIP3L RIOK3 UCP2
HALLMARK_KRAS_SIGNALING_DN	0.99972059234423	0.99972059234423	0.0193304880704373	-0.149444265376611	-0.396756914394291	65	COQ8A GAMT PRKN DTNB MTHFR C5 CDKAL1 THRB TENT5C
